season,wteam,wscore,lteam,lscore,wloc
A,606,64,839,63,H
A,607,83,526,68,H
A,607,83,564,57,A
A,607,66,566,44,H
A,607,68,582,55,H
A,607,63,582,53,A
A,607,81,652,68,N
A,607,78,730,66,A
A,607,94,730,80,H
A,607,95,732,72,H
A,607,60,753,53,H
A,607,69,753,59,A
A,607,65,753,52,N
A,607,60,755,55,H
A,607,73,755,59,A
A,607,60,768,43,N
A,607,77,774,60,H
A,607,81,781,71,A
A,607,83,781,82,H
A,607,64,781,54,N
A,608,78,506,68,A
A,608,71,506,59,N
A,608,92,508,76,H
A,608,77,508,65,A
A,608,62,611,59,N
A,608,69,730,62,N
A,608,110,734,75,A
A,608,96,734,92,H
A,608,77,804,61,H
A,608,86,819,82,A
A,610,83,550,66,A
A,610,95,553,66,H
A,610,71,608,61,N
A,610,77,645,72,A
A,610,67,657,66,A
A,610,71,747,61,H
A,610,84,847,76,A
A,611,79,570,77,H
A,611,77,615,58,H
A,611,87,700,66,H
A,611,76,700,73,N
A,611,83,712,74,A
A,611,82,712,79,H
A,612,89,517,60,H
A,612,63,555,54,H
A,612,72,558,48,H
A,612,71,558,44,A
A,612,65,561,47,H
A,612,65,561,60,A
A,612,59,567,40,A
A,612,92,616,64,A
A,612,64,642,44,H
A,612,49,692,48,H
A,612,66,700,61,A
A,612,81,828,72,H
A,612,62,854,47,A
A,612,87,854,67,H
A,613,81,502,62,H
A,613,94,536,89,A
A,613,75,557,65,A
A,613,84,562,58,H
A,613,78,569,72,H
A,613,97,597,76,H
A,613,88,754,79,H
A,613,72,780,66,H
A,613,83,824,75,H
A,613,63,852,53,H
A,615,82,517,58,H
A,615,78,582,68,N
A,615,69,596,57,H
A,615,83,611,77,H
A,615,64,657,51,H
A,615,75,700,56,H
A,615,70,712,65,A
A,615,83,799,63,A
A,616,81,517,66,H
A,616,81,517,69,A
A,616,68,517,65,N
A,616,57,528,54,A
A,616,93,533,73,A
A,616,94,555,89,H
A,616,68,561,61,H
A,616,77,596,64,H
A,616,95,611,92,A
A,616,75,641,72,H
A,616,85,642,82,H
A,616,100,644,81,A
A,616,84,644,77,H
A,616,81,644,66,N
A,616,77,692,67,H
A,616,101,700,79,H
A,617,91,521,84,A
A,617,79,521,69,H
A,617,97,635,72,A
A,617,69,666,67,H
A,617,76,742,74,A
A,617,63,742,59,H
A,617,63,767,62,H
A,617,62,767,59,A
A,617,89,788,86,H
A,617,86,788,82,A
A,617,86,793,76,H
A,617,78,794,67,H
A,617,79,794,75,A
A,617,98,812,64,H
A,617,94,820,90,A
A,619,72,523,58,H
A,619,63,560,62,H
A,619,85,593,55,H
A,619,81,653,69,N
A,619,58,665,55,H
A,619,92,683,90,H
A,619,87,693,76,H
A,620,94,538,78,H
A,620,75,582,53,A
A,620,76,582,63,H
A,620,84,680,75,H
A,620,72,680,67,N
A,620,66,713,64,H
A,620,65,723,54,N
A,620,95,800,86,N
A,620,64,840,61,H
A,620,86,842,83,H
A,621,88,538,77,H
A,621,81,582,78,H
A,621,56,582,55,A
A,621,74,620,57,H
A,621,66,620,62,A
A,621,73,713,59,A
A,621,85,713,75,H
A,621,89,797,72,N
A,621,77,842,70,H
A,622,107,535,97,N
A,622,96,548,79,A
A,622,73,552,69,H
A,622,95,654,64,H
A,622,70,690,67,H
A,622,84,696,68,H
A,622,84,826,72,H
A,622,87,845,76,H
A,622,91,851,79,H
A,623,97,520,53,H
A,623,83,539,69,H
A,623,75,577,65,A
A,623,89,579,57,H
A,623,82,613,81,A
A,623,81,622,73,H
A,623,91,628,86,H
A,623,82,637,56,H
A,623,73,670,62,H
A,623,96,676,85,N
A,623,85,695,76,N
A,623,74,715,62,A
A,623,93,715,62,H
A,623,77,720,46,H
A,623,76,720,67,A
A,623,71,738,67,A
A,623,89,762,70,H
A,623,83,820,80,H
A,624,77,530,72,H
A,624,74,562,72,A
A,624,74,575,52,A
A,624,64,583,52,H
A,624,73,587,69,A
A,624,70,587,69,H
A,624,79,588,58,H
A,624,74,626,64,H
A,624,72,641,65,N
A,624,86,678,79,H
A,624,76,678,69,A
A,624,97,714,80,H
A,624,64,714,58,N
A,624,66,719,65,A
A,624,74,802,71,A
A,624,69,802,64,H
A,624,69,816,57,A
A,624,61,846,59,A
A,624,74,846,57,H
A,625,103,510,59,H
A,625,78,529,67,H
A,625,85,570,68,H
A,625,76,587,48,A
A,625,85,623,71,A
A,625,76,623,64,H
A,625,76,628,73,H
A,625,99,670,83,H
A,625,57,671,53,H
A,625,81,673,66,A
A,625,95,715,61,H
A,625,73,717,53,H
A,625,89,720,67,H
A,625,73,720,56,A
A,625,72,729,54,H
A,625,82,842,62,H
A,625,81,849,55,H
A,625,76,849,68,A
A,626,78,520,66,H
A,626,61,562,57,A
A,626,85,575,83,H
A,626,70,579,54,H
A,626,68,588,59,H
A,626,69,600,60,A
A,626,64,624,60,H
A,626,78,714,67,H
A,626,94,749,80,H
A,626,66,846,51,H
A,627,71,509,60,H
A,627,83,509,73,A
A,627,75,541,72,H
A,627,97,555,74,H
A,627,70,561,64,H
A,627,79,574,76,H
A,627,82,588,66,A
A,627,67,589,61,H
A,627,80,596,66,H
A,627,91,610,69,A
A,627,87,653,62,A
A,627,61,653,57,H
A,627,67,658,49,A
A,627,78,704,59,A
A,627,77,704,69,H
A,627,87,741,78,H
A,627,70,766,59,H
A,627,66,766,62,A
A,627,71,766,59,N
A,627,70,778,57,A
A,627,65,782,60,H
A,628,79,555,59,H
A,628,100,556,85,A
A,628,101,559,95,N
A,628,98,575,66,H
A,628,104,586,58,H
A,628,82,623,79,H
A,628,76,625,50,H
A,628,56,629,50,A
A,628,70,670,61,H
A,628,62,670,55,A
A,628,83,671,47,H
A,628,92,673,63,H
A,628,82,682,57,H
A,628,78,714,73,A
A,628,88,715,77,A
A,628,78,719,51,N
A,628,81,720,53,H
A,628,73,720,64,A
A,628,56,738,52,H
A,628,110,804,67,H
A,628,93,834,41,H
A,628,69,849,54,H
A,629,70,544,45,H
A,629,69,546,61,N
A,629,75,556,63,A
A,629,74,556,65,H
A,629,77,560,59,H
A,629,65,575,62,A
A,629,56,636,55,A
A,629,73,676,62,H
A,629,78,676,74,A
A,629,57,676,53,A
A,629,75,698,65,A
A,629,74,698,59,H
A,629,62,698,60,N
A,629,67,721,61,H
A,629,70,721,58,A
A,629,79,722,71,H
A,629,50,736,47,H
A,629,82,743,64,H
A,629,71,752,59,H
A,629,75,791,67,H
A,629,63,845,52,H
A,629,70,852,66,A
A,632,85,506,81,H
A,632,81,506,68,A
A,632,75,508,59,H
A,632,56,608,54,A
A,632,70,608,68,H
A,632,60,608,57,N
A,632,87,655,76,A
A,632,81,685,79,A
A,632,102,734,84,H
A,632,92,734,78,A
A,632,90,761,79,A
A,632,85,773,74,A
A,632,85,773,84,H
A,632,80,804,77,A
A,633,101,516,93,H
A,633,77,516,75,A
A,633,88,590,70,H
A,633,85,643,75,H
A,633,80,643,70,A
A,633,63,643,62,N
A,633,70,650,68,H
A,633,89,766,76,A
A,633,65,768,53,H
A,633,84,771,75,H
A,633,74,784,66,H
A,633,81,803,73,H
A,633,80,811,69,H
A,633,87,835,85,A
A,633,92,835,78,H
A,634,92,506,65,A
A,634,82,506,68,N
A,634,105,506,55,N
A,634,83,605,65,H
A,634,102,685,94,H
A,634,78,752,65,H
A,634,92,761,84,H
A,634,96,784,67,H
A,635,75,509,72,H
A,635,75,535,65,N
A,635,88,571,64,H
A,635,72,583,70,A
A,635,80,602,72,H
A,635,81,602,80,A
A,635,88,610,86,N
A,635,86,624,85,N
A,635,59,816,58,H
A,635,76,825,75,H
A,636,80,556,78,A
A,636,85,556,70,H
A,636,88,556,55,H
A,636,100,561,46,H
A,636,108,586,73,H
A,636,69,592,54,A
A,636,91,625,83,H
A,636,89,629,70,H
A,636,61,629,50,A
A,636,72,637,62,H
A,636,77,637,66,A
A,636,61,637,55,N
A,636,87,676,65,H
A,636,88,698,73,A
A,636,81,698,71,H
A,636,72,721,66,H
A,636,76,722,61,A
A,636,84,722,66,H
A,636,83,742,63,A
A,636,101,753,71,A
A,636,83,767,61,H
A,636,85,782,71,H
A,636,85,810,70,H
A,636,79,821,68,H
A,636,72,830,66,N
A,637,75,530,72,H
A,637,65,539,58,A
A,637,70,556,57,A
A,637,72,629,55,H
A,637,92,629,87,A
A,637,76,653,69,N
A,637,106,661,88,H
A,637,69,676,64,H
A,637,69,677,54,A
A,637,69,683,60,H
A,637,77,698,68,H
A,637,75,721,60,A
A,637,62,722,59,H
A,637,58,722,55,H
A,637,70,846,64,H
A,637,73,853,67,H
A,639,89,503,68,H
A,639,86,503,63,A
A,639,63,510,62,N
A,639,95,520,85,H
A,639,59,529,58,H
A,639,75,537,53,A
A,639,91,581,73,H
A,639,96,587,91,H
A,639,90,654,73,H
A,639,108,682,84,H
A,639,69,719,68,H
A,639,86,742,76,H
A,639,71,836,69,A
A,640,84,504,65,H
A,640,88,515,73,H
A,640,95,515,75,N
A,640,88,518,73,A
A,640,77,592,63,H
A,640,94,592,63,A
A,640,100,592,76,N
A,640,82,604,77,A
A,640,86,604,73,H
A,640,83,606,60,H
A,640,89,625,82,A
A,640,106,627,79,N
A,640,89,651,66,H
A,640,129,655,97,A
A,640,118,661,99,H
A,640,96,662,84,N
A,640,90,674,60,H
A,640,74,675,56,A
A,640,96,682,32,H
A,640,90,744,65,N
A,640,89,769,60,A
A,640,89,769,57,H
A,640,124,788,80,H
A,640,61,790,44,H
A,640,90,790,50,A
A,640,120,827,81,A
A,640,101,827,63,H
A,640,74,844,62,H
A,641,64,509,62,A
A,641,73,578,69,H
A,641,76,599,70,H
A,641,68,660,65,N
A,641,52,736,49,H
A,641,96,775,79,H
A,642,77,517,72,H
A,642,73,533,52,H
A,642,64,558,51,H
A,642,78,561,69,H
A,642,92,616,85,H
A,642,84,644,64,H
A,642,67,854,58,H
A,643,73,513,64,H
A,643,75,516,63,H
A,643,88,543,70,H
A,643,57,650,56,A
A,643,67,650,55,H
A,643,86,674,81,H
A,643,76,703,70,H
A,643,106,751,79,H
A,643,59,768,51,H
A,643,79,803,68,H
A,644,84,517,70,H
A,644,80,612,70,H
A,644,70,642,67,H
A,645,73,543,71,N
A,645,81,545,75,A
A,645,77,545,61,H
A,645,67,553,62,A
A,645,71,553,57,H
A,645,61,619,58,A
A,645,87,686,72,H
A,645,53,740,50,H
A,645,79,813,63,A
A,645,51,813,48,H
A,645,74,813,52,N
A,645,65,814,43,A
A,645,73,814,60,N
A,645,67,815,47,N
A,645,86,825,71,H
A,647,79,564,66,H
A,647,73,564,56,A
A,647,98,602,84,H
A,647,71,613,66,H
A,647,73,702,57,H
A,647,65,726,54,A
A,647,83,727,77,A
A,647,76,756,63,A
A,647,105,756,86,H
A,647,76,757,54,H
A,647,74,757,69,A
A,647,86,781,69,H
A,647,69,807,65,A
A,647,84,817,65,H
A,647,80,822,73,H
A,647,71,822,50,A
A,648,76,665,66,H
A,648,87,745,73,A
A,648,87,745,75,H
A,648,80,776,78,A
A,648,105,776,77,H
A,648,82,776,63,H
A,648,79,838,78,A
A,648,87,854,74,N
A,650,70,516,65,N
A,650,90,543,77,H
A,650,76,633,75,H
A,650,91,716,61,H
A,650,68,765,58,N
A,650,46,768,45,A
A,650,47,768,41,H
A,650,56,803,55,H
A,650,61,811,54,A
A,650,72,835,66,H
A,651,67,546,64,A
A,651,72,549,66,A
A,651,81,573,71,A
A,651,87,580,70,H
A,651,74,666,56,H
A,651,79,671,59,H
A,651,119,682,61,H
A,651,81,687,72,H
A,651,57,771,54,A
A,651,87,772,61,H
A,651,67,780,63,A
A,651,61,780,57,H
A,651,101,793,78,H
A,651,96,799,72,H
A,651,98,801,79,N
A,651,78,805,70,A
A,651,81,805,66,H
A,651,78,810,76,A
A,651,83,825,74,N
A,652,76,538,64,H
A,652,67,564,63,A
A,652,83,607,69,H
A,652,82,613,80,A
A,652,75,699,67,N
A,652,67,713,61,A
A,652,74,730,64,A
A,652,75,730,62,H
A,652,70,732,62,H
A,652,63,753,56,A
A,652,71,755,51,H
A,652,83,757,73,H
A,652,71,758,62,H
A,652,66,781,60,A
A,652,70,817,67,H
A,652,86,818,83,H
A,653,64,541,63,A
A,653,73,616,55,N
A,653,59,658,54,A
A,653,58,658,50,H
A,653,71,704,65,H
A,653,80,704,68,A
A,653,67,766,53,H
A,653,80,779,78,H
A,653,64,782,63,A
A,653,70,782,60,H
A,653,76,847,72,A
A,654,81,552,71,A
A,654,100,552,58,H
A,654,89,622,85,H
A,654,77,626,73,A
A,654,66,652,65,H
A,654,72,690,68,H
A,654,85,851,67,H
A,655,99,504,77,H
A,655,93,518,67,H
A,655,65,543,63,H
A,655,70,561,60,H
A,655,80,659,65,H
A,655,83,664,73,H
A,655,71,674,66,H
A,655,86,705,69,H
A,655,109,773,100,H
A,655,93,797,74,H
A,655,71,827,68,A
A,657,62,526,45,N
A,657,62,528,60,H
A,657,64,570,62,H
A,657,77,570,65,A
A,657,84,610,81,A
A,657,79,611,66,H
A,657,92,611,67,A
A,657,75,615,57,H
A,657,82,700,73,A
A,657,76,712,62,A
A,657,85,799,72,H
A,657,77,828,48,H
A,657,61,828,60,A
A,657,84,828,75,N
A,657,70,855,54,H
A,658,78,541,61,H
A,658,73,555,60,H
A,658,81,589,73,H
A,658,61,596,58,A
A,658,98,610,64,A
A,658,74,615,51,H
A,658,63,627,50,A
A,658,74,679,46,H
A,658,74,704,53,A
A,658,73,704,61,H
A,658,65,717,44,H
A,658,81,746,76,A
A,658,61,766,40,H
A,658,66,766,64,A
A,658,71,782,52,H
A,658,68,782,50,A
A,658,69,816,62,H
A,659,59,531,56,H
A,659,70,588,57,A
A,659,79,588,69,H
A,659,80,589,69,N
A,659,87,610,69,H
A,659,86,648,69,A
A,659,104,648,74,H
A,659,68,658,65,H
A,659,81,679,75,A
A,659,56,679,49,H
A,659,73,712,55,A
A,659,86,712,65,H
A,659,89,744,73,H
A,659,65,745,55,H
A,659,77,745,70,A
A,659,70,745,51,H
A,659,49,766,47,A
A,659,72,776,57,H
A,659,52,776,43,A
A,659,67,777,50,H
A,659,100,838,85,H
A,659,75,838,70,A
A,660,78,546,68,H
A,660,74,549,72,H
A,660,72,558,45,H
A,660,95,560,69,H
A,660,63,562,57,A
A,660,73,573,60,A
A,660,75,573,65,H
A,660,103,622,81,H
A,660,58,629,56,H
A,660,80,651,79,A
A,660,59,666,55,H
A,660,72,666,60,A
A,660,98,683,58,H
A,660,78,758,49,H
A,660,82,771,61,H
A,660,65,771,56,N
A,660,58,772,55,A
A,660,69,780,47,H
A,660,73,805,64,H
A,660,89,828,58,H
A,660,64,844,44,H
A,660,91,845,74,H
A,661,95,510,64,N
A,661,95,547,86,A
A,661,86,547,69,H
A,661,82,547,81,N
A,661,98,550,54,H
A,661,111,586,84,H
A,661,95,598,71,A
A,661,71,600,52,A
A,661,96,600,50,H
A,661,123,610,95,H
A,661,111,634,90,H
A,661,92,682,85,A
A,661,101,740,73,H
A,661,77,811,70,H
A,661,78,832,71,H
A,661,91,843,87,N
A,662,104,509,79,H
A,662,65,551,60,H
A,662,118,571,55,H
A,662,82,577,69,A
A,662,88,595,78,H
A,662,98,599,81,H
A,662,88,606,74,H
A,662,88,619,71,H
A,662,104,665,66,H
A,662,91,676,72,H
A,662,77,695,74,H
A,662,86,695,84,A
A,662,84,708,78,A
A,662,83,744,67,H
A,662,70,799,67,H
A,662,80,830,72,A
A,662,83,830,71,H
A,663,65,527,57,A
A,663,78,569,58,H
A,663,93,578,89,A
A,663,80,592,58,N
A,663,80,596,50,H
A,663,73,596,47,A
A,663,74,599,65,N
A,663,75,606,67,N
A,663,92,640,82,N
A,663,70,641,53,H
A,663,62,651,59,A
A,663,50,662,47,A
A,663,64,666,61,H
A,663,78,695,67,N
A,663,79,731,71,A
A,663,77,741,71,H
A,663,74,741,69,A
A,663,65,775,52,A
A,663,72,775,47,H
A,663,69,775,56,N
A,663,94,779,89,A
A,663,68,779,66,H
A,663,65,786,47,N
A,663,59,789,35,A
A,663,84,789,55,H
A,663,75,789,61,A
A,663,77,816,51,H
A,663,78,818,63,N
A,663,74,831,58,A
A,663,60,839,46,H
A,663,78,853,74,A
A,664,83,617,81,H
A,664,74,643,72,H
A,664,90,705,71,A
A,664,92,705,80,H
A,664,75,711,63,H
A,664,94,716,75,H
A,664,80,716,57,A
A,664,101,734,62,H
A,664,72,751,65,A
A,664,83,794,68,H
A,664,69,795,49,H
A,664,81,812,65,H
A,664,72,819,65,H
A,664,86,819,73,A
A,664,89,820,83,H
A,665,84,523,78,H
A,665,48,531,47,N
A,665,72,571,66,A
A,665,70,571,67,N
A,665,74,588,67,H
A,665,71,593,66,H
A,665,71,619,65,H
A,665,92,683,90,H
A,665,63,776,61,H
A,666,94,515,72,H
A,666,57,546,55,H
A,666,68,546,55,A
A,666,63,547,55,A
A,666,74,573,55,H
A,666,83,573,82,A
A,666,92,573,69,H
A,666,80,593,50,H
A,666,89,605,69,H
A,666,90,632,67,H
A,666,57,651,54,H
A,666,91,738,76,N
A,666,74,751,51,H
A,666,60,771,59,A
A,666,81,772,68,A
A,666,91,772,66,H
A,666,80,780,63,H
A,666,68,789,58,H
A,666,57,790,55,H
A,666,86,801,75,H
A,666,86,805,77,H
A,666,96,812,76,H
A,667,89,543,66,H
A,667,72,543,61,N
A,667,101,594,76,N
A,667,96,605,90,A
A,667,71,626,64,H
A,667,99,634,95,A
A,667,78,634,69,H
A,667,63,752,58,A
A,667,77,784,67,H
A,667,67,809,65,A
A,667,87,833,83,N
A,667,76,850,58,H
A,667,68,850,56,A
A,668,69,558,62,H
A,668,76,590,56,A
A,668,61,590,51,H
A,668,77,593,53,H
A,668,81,696,58,H
A,668,72,717,64,H
A,668,71,717,59,A
A,668,66,731,57,H
A,668,66,737,59,H
A,668,77,746,67,N
A,668,80,764,70,H
A,668,96,778,91,H
A,668,75,786,66,H
A,668,68,843,65,H
A,668,81,848,56,H
A,669,83,503,70,A
A,669,99,503,50,H
A,669,76,520,57,H
A,669,80,529,64,H
A,669,58,529,56,A
A,669,81,529,53,H
A,669,88,537,72,A
A,669,78,537,54,H
A,669,79,569,56,A
A,669,89,580,68,A
A,669,75,581,68,A
A,669,71,639,59,H
A,669,77,639,63,A
A,669,74,641,53,H
A,669,69,647,62,N
A,669,90,700,64,H
A,669,76,719,61,H
A,669,62,836,61,H
A,669,105,851,86,H
A,669,85,853,71,H
A,670,80,520,52,A
A,670,84,552,55,H
A,670,82,568,70,N
A,670,73,573,65,H
A,670,68,574,48,A
A,670,88,577,84,H
A,670,83,623,68,H
A,670,80,625,75,H
A,670,69,655,68,A
A,670,76,671,54,A
A,670,75,671,46,H
A,670,65,673,62,H
A,670,83,715,51,H
A,670,77,715,50,A
A,670,77,720,58,A
A,670,67,729,66,H
A,670,84,777,52,H
A,670,60,840,59,H
A,670,80,842,62,H
A,670,65,849,51,H
A,671,75,515,72,H
A,671,63,586,57,H
A,671,67,587,63,H
A,671,68,621,55,H
A,671,68,623,58,A
A,671,77,623,67,H
A,671,65,625,60,H
A,671,62,628,60,H
A,671,67,637,54,A
A,671,68,673,54,A
A,671,68,715,54,H
A,671,75,715,57,A
A,671,55,720,41,H
A,671,61,729,58,H
A,672,88,519,69,H
A,672,75,519,66,A
A,672,74,580,70,H
A,672,81,626,78,H
A,672,73,682,71,H
A,672,64,693,53,H
A,672,91,724,74,A
A,672,78,762,75,A
A,672,88,773,73,H
A,672,86,791,74,H
A,672,79,791,74,A
A,672,78,792,68,A
A,672,81,797,68,H
A,673,93,523,53,H
A,673,82,545,67,H
A,673,86,566,63,A
A,673,69,623,64,H
A,673,67,623,66,A
A,673,72,628,64,H
A,673,92,667,56,H
A,673,64,671,63,A
A,673,87,686,62,H
A,673,91,698,80,H
A,673,77,715,68,H
A,673,66,715,47,A
A,673,56,720,50,A
A,673,60,720,57,H
A,673,65,729,60,H
A,673,70,826,66,N
A,673,64,846,55,N
A,673,70,849,66,H
A,674,70,504,63,H
A,674,82,518,69,H
A,674,65,586,50,N
A,674,76,617,67,A
A,674,75,655,48,H
A,674,71,675,64,H
A,674,66,705,54,H
A,674,96,734,51,H
A,674,75,769,65,H
A,674,113,772,107,H
A,674,78,827,55,H
A,675,73,504,65,A
A,675,78,515,63,H
A,675,78,518,75,A
A,675,67,518,51,H
A,675,69,518,58,N
A,675,79,536,74,H
A,675,69,592,66,A
A,675,76,604,73,H
A,675,86,604,68,N
A,675,84,640,73,N
A,675,77,655,64,A
A,675,88,655,77,H
A,675,53,674,47,H
A,675,69,698,66,N
A,675,76,721,71,A
A,675,76,726,62,A
A,675,121,761,78,H
A,675,72,772,69,A
A,675,60,790,59,H
A,675,123,800,73,H
A,675,66,812,60,A
A,675,77,816,54,H
A,676,73,516,63,A
A,676,81,519,58,H
A,676,117,548,45,H
A,676,77,556,66,H
A,676,92,599,77,H
A,676,95,613,89,A
A,676,86,632,63,H
A,676,77,636,73,H
A,676,86,637,80,H
A,676,99,698,98,H
A,676,75,721,73,H
A,676,92,721,88,H
A,676,63,722,59,A
A,676,102,762,65,H
A,676,66,767,51,H
A,676,89,791,75,H
A,676,86,850,60,H
A,677,70,521,55,H
A,677,72,534,63,A
A,677,66,544,59,A
A,677,76,544,69,H
A,677,99,548,73,H
A,677,72,562,70,H
A,677,82,579,73,A
A,677,83,696,79,A
A,677,57,696,55,H
A,677,120,800,95,H
A,677,80,834,60,H
A,677,69,855,59,A
A,678,61,530,58,A
A,678,67,562,66,H
A,678,65,562,58,N
A,678,84,575,81,A
A,678,89,626,78,A
A,678,94,626,62,H
A,678,95,714,87,H
A,678,67,714,64,A
A,678,79,716,68,H
A,678,77,749,65,H
A,678,105,765,81,H
A,678,105,797,71,H
A,678,66,802,61,A
A,678,83,803,71,H
A,678,64,846,52,H
A,678,78,846,71,A
A,679,78,517,57,H
A,679,59,588,52,A
A,679,86,588,75,H
A,679,71,648,55,A
A,679,85,648,68,H
A,679,73,653,59,H
A,679,57,659,56,N
A,679,82,686,77,H
A,679,65,736,56,A
A,679,79,744,54,H
A,679,70,744,66,A
A,679,60,744,59,N
A,679,73,745,62,A
A,679,75,745,54,H
A,679,74,776,65,H
A,679,82,776,63,A
A,679,74,777,59,A
A,679,78,838,68,H
A,679,77,838,68,A
A,679,64,838,55,H
A,680,76,526,61,H
A,680,87,538,68,H
A,680,70,564,62,A
A,680,75,566,70,A
A,680,71,582,70,H
A,680,76,582,69,A
A,680,92,589,62,N
A,680,94,620,68,H
A,680,94,621,75,A
A,680,80,621,69,H
A,680,70,677,60,H
A,680,73,681,64,H
A,680,74,699,56,H
A,680,66,713,64,H
A,680,77,713,46,A
A,680,70,781,63,H
A,680,84,842,77,H
A,681,87,508,79,A
A,681,121,508,69,N
A,681,76,526,65,H
A,681,84,535,59,H
A,681,90,566,47,H
A,681,85,582,66,H
A,681,92,582,64,A
A,681,58,607,56,H
A,681,78,620,70,H
A,681,81,620,78,A
A,681,91,620,66,N
A,681,89,621,65,A
A,681,78,621,52,H
A,681,72,680,65,H
A,681,87,713,58,H
A,681,76,713,61,A
A,681,81,774,51,H
A,681,90,842,71,H
A,681,81,842,70,N
A,682,68,580,64,H
A,682,83,602,74,H
A,682,68,672,59,H
A,683,57,593,54,A
A,683,81,593,74,H
A,683,73,619,64,H
A,683,79,665,66,H
A,683,77,693,74,N
A,683,78,693,74,H
A,683,57,813,56,H
A,685,83,506,75,A
A,685,83,506,69,H
A,685,113,508,78,H
A,685,76,608,70,H
A,685,78,608,72,A
A,685,63,620,61,N
A,685,94,632,93,A
A,685,111,632,94,N
A,685,93,634,68,H
A,685,95,734,88,A
A,685,96,734,76,H
A,685,84,762,80,N
A,685,94,773,92,H
A,685,83,773,76,N
A,685,81,784,61,A
A,685,86,791,70,N
A,685,97,804,74,A
A,685,79,804,59,H
A,686,76,588,73,A
A,686,85,588,66,H
A,686,71,606,69,A
A,686,74,619,57,H
A,686,81,641,66,A
A,686,92,648,74,H
A,686,99,648,77,A
A,686,93,648,58,H
A,686,83,653,73,H
A,686,61,659,55,A
A,686,74,659,64,H
A,686,73,679,63,H
A,686,78,744,56,A
A,686,80,744,70,H
A,686,84,745,76,H
A,686,80,745,69,A
A,686,85,776,56,H
A,686,73,777,44,H
A,686,72,777,56,A
A,686,73,838,70,A
A,686,89,838,69,H
A,687,94,516,82,H
A,687,71,519,64,A
A,687,76,576,75,N
A,687,73,580,64,H
A,687,85,580,62,A
A,687,73,672,72,A
A,687,80,672,67,H
A,687,98,682,70,H
A,687,81,682,66,A
A,687,81,762,77,H
A,687,79,762,61,A
A,687,71,791,67,A
A,687,85,792,71,N
A,687,80,797,68,A
A,687,87,797,81,H
A,687,98,836,88,H
A,690,70,502,63,A
A,690,81,503,61,H
A,690,84,535,57,H
A,690,115,548,75,A
A,690,76,552,62,H
A,690,61,552,53,A
A,690,80,574,60,H
A,690,84,574,63,N
A,690,98,622,90,H
A,690,95,622,60,N
A,690,65,654,62,H
A,690,57,657,54,A
A,690,69,704,54,H
A,690,67,845,64,H
A,690,100,845,90,A
A,690,80,845,78,N
A,690,77,846,52,A
A,690,71,851,63,A
A,690,81,851,71,H
A,692,89,502,87,H
A,692,75,517,44,H
A,692,54,517,51,A
A,692,60,533,57,H
A,692,60,555,57,A
A,692,67,616,63,H
A,692,73,642,64,A
A,692,61,642,59,H
A,692,69,644,63,A
A,692,73,644,59,H
A,692,66,700,63,A
A,692,64,742,56,H
A,692,73,850,55,H
A,693,59,523,56,H
A,693,75,523,74,N
A,693,68,571,66,H
A,693,74,593,67,H
A,693,81,593,59,A
A,693,70,619,68,H
A,693,62,665,61,H
A,693,65,665,56,A
A,695,89,512,69,A
A,695,78,528,68,H
A,695,102,538,83,A
A,695,64,551,61,A
A,695,84,568,80,A
A,695,71,595,65,H
A,695,80,595,65,H
A,695,87,676,68,N
A,695,78,708,75,H
A,695,81,809,74,A
A,695,120,814,71,H
A,695,104,832,78,H
A,695,102,833,71,H
A,695,97,848,48,H
A,695,99,850,60,H
A,696,100,544,99,H
A,696,85,544,66,A
A,696,81,548,68,A
A,696,97,548,69,H
A,696,73,579,48,A
A,696,83,579,72,H
A,696,96,800,92,H
A,696,100,826,96,H
A,696,69,845,52,A
A,696,74,845,72,H
A,696,56,855,54,A
A,696,76,855,62,H
A,698,79,556,74,H
A,698,88,562,67,A
A,698,88,571,41,H
A,698,82,600,59,H
A,698,96,608,80,H
A,698,70,637,66,H
A,698,69,647,68,H
A,698,96,673,85,N
A,698,76,676,58,H
A,698,87,677,69,H
A,698,94,696,76,H
A,698,66,722,57,A
A,698,114,725,106,N
A,698,99,725,76,A
A,698,85,793,69,H
A,698,72,798,59,N
A,699,88,521,80,A
A,699,79,536,77,H
A,699,76,557,75,H
A,699,61,562,58,N
A,699,89,564,70,H
A,699,71,564,66,A
A,699,79,647,75,A
A,699,76,647,73,H
A,699,92,661,83,H
A,699,86,681,84,H
A,699,75,727,55,H
A,699,83,753,66,A
A,699,83,756,64,H
A,699,72,757,64,A
A,699,65,757,61,H
A,699,71,817,64,A
A,700,72,567,69,H
A,700,89,611,68,H
A,700,77,615,65,H
A,700,106,657,103,A
A,700,98,712,90,H
A,700,78,712,72,A
A,701,61,502,49,A
A,701,67,502,55,H
A,701,86,512,79,A
A,701,95,528,83,H
A,701,83,536,77,H
A,701,88,536,81,A
A,701,67,557,65,A
A,701,78,557,66,H
A,701,91,567,66,H
A,701,86,597,84,H
A,701,104,597,99,H
A,701,78,613,72,H
A,701,88,613,79,A
A,701,107,667,72,H
A,701,91,702,75,H
A,701,69,702,68,A
A,701,77,754,74,H
A,701,83,754,78,A
A,701,94,754,75,H
A,701,72,795,62,H
A,701,80,803,56,H
A,701,76,819,56,H
